strategy,severity,climate,year,month,annual_energy_MWh,annual_cost_usd,annual_co2_tonne,mean_COP,mean_delta,mean_comfort_dev,occupied_discomfort_days
S2,0.05,hot_arid,2,5,1049.648678118002,99716.62442121019,440.8524448095608,4.165221504678527,0.075869974431693,0.6061978600003548,10
S2,0.05,hot_arid,2,6,1074.3714546936121,102065.28819589315,451.23601097131706,4.078296611890446,0.0952316846948971,0.5042840585040633,7
S2,0.05,hot_arid,2,7,1111.9069238538016,105631.15776611115,467.00090801859665,4.148018553324866,0.07491384975094467,0.4714373150692597,7
S2,0.05,hot_arid,2,8,1055.3890227403585,100261.95716033406,443.2633895509506,4.128709830190731,0.07509536438092843,0.5185285975531482,10
S2,0.05,hot_arid,2,9,1078.2268666297077,102431.55232982224,452.85528398447724,4.140931016942386,0.08234921369883054,0.6359644441813783,11
S2,0.05,hot_arid,2,10,1105.778214993118,105048.9304243462,464.4268502971095,4.158030930627284,0.0788622646992229,0.5603762636384994,6
S2,0.05,hot_arid,2,11,1121.0121324646298,106496.15258413983,470.82509563514446,4.202655104112567,0.07091858743980856,0.5491471058471976,8
S2,0.05,hot_arid,2,12,1126.8294875988838,107048.80132189396,473.26838479153116,4.124957045716881,0.07153057229773235,0.46563282292755487,9
S2,0.15,hot_arid,2,1,1050.9561962580271,99840.83864451258,441.4016024283714,4.028821385851401,0.14919246756953483,0.5333942632236959,8
S2,0.15,hot_arid,2,2,1062.5815583205415,100945.24804045144,446.2842544946274,3.9119203700538554,0.19012289509371097,0.5671217332926062,10
S2,0.15,hot_arid,2,3,1084.1531528321575,102994.54951905497,455.34432418950615,4.08748576075475,0.17420656283684863,0.7279774215704068,12
S2,0.15,hot_arid,2,4,1047.7375643773084,99535.0686158443,440.04977703846953,3.9343819060789667,0.17842365834040239,0.649766758377679,11
S2,0.15,hot_arid,2,5,1097.461091636885,104258.80370550406,460.93365848749164,3.9938856435443086,0.16430608174100486,0.7017016153647796,12
S2,0.15,hot_arid,2,6,1131.5468103660899,107496.94698477854,475.24966035375775,4.03976356407981,0.14253829997091377,0.6332788541158046,14
S2,0.15,hot_arid,2,7,1082.9341689878406,102878.74605384486,454.832350974893,4.056603498718588,0.14636630199676157,0.5767617176046855,11
S2,0.15,hot_arid,2,8,1199.8598383865165,113986.68464671906,503.9411321223369,4.057732134232277,0.17609513202176752,0.5380166413031203,8
S2,0.15,hot_arid,2,9,1123.7112813556537,106752.5717287871,471.95873816937456,4.133402091686838,0.15620377276666841,0.6094652173153652,12
S2,0.15,hot_arid,2,10,1188.8215284770863,112938.0452053232,499.30504196037623,3.972582009787257,0.16534793967836062,0.5776239741971391,6
S2,0.15,hot_arid,2,11,1166.536151564842,110820.93439865999,489.9451836572336,4.058507435465028,0.1545087818981507,0.687344493651258,9
S2,0.15,hot_arid,2,12,1189.9505628344432,113045.3034692721,499.7792363904661,3.9316098378673665,0.17704732113921035,0.7783295205678584,14
S2,0.25,hot_arid,2,1,1065.6039976747354,101232.37977909987,447.55367902338884,3.969052806771435,0.2331835214012371,0.8634795304131374,13
S2,0.25,hot_arid,2,2,1056.7711380028707,100393.25811027271,443.84387796120564,3.9345322919481447,0.2510940973427663,0.9449907668888429,19
S2,0.25,hot_arid,2,3,1090.6134506611302,103608.27781280737,458.05764927767467,3.9973964694217385,0.24310202469355935,0.7774487015173791,12
S2,0.25,hot_arid,2,4,1113.5196412824832,105784.36592183591,467.67824933864296,3.9057484719758264,0.26066893148622766,0.7121270126838802,10
S2,0.25,hot_arid,2,5,1101.4733937673363,104639.97240789696,462.6188253822813,3.9397868120415898,0.25150854085523505,0.9277933815965924,16
S2,0.25,hot_arid,2,6,1171.249793819958,111268.73041289602,491.9249134043824,3.8955177647490404,0.26083838206681376,0.8689011875786926,12
S2,0.25,hot_arid,2,7,1135.2675803644793,107850.42013462553,476.8123837530813,3.938962476934179,0.2407092536444723,0.8428412527994339,16
S2,0.25,hot_arid,2,8,1161.7321762196711,110364.55674086876,487.92751401226184,3.972105484673715,0.24180525093093966,0.9309684471314426,16
S2,0.25,hot_arid,2,9,1159.396965097934,110142.71168430374,486.94672534113226,3.9277817400027852,0.24197083337097236,0.7684984398315944,15
S2,0.25,hot_arid,2,10,1155.8777771563277,109808.38882985113,485.46866640565764,3.9645594160335804,0.24767167593061598,0.9882625601198913,14
S2,0.25,hot_arid,2,11,1203.0085113290932,114285.80857626385,505.2635747582191,3.89678488438653,0.24437226609138765,0.9772374464282879,19
S2,0.25,hot_arid,2,12,1208.1204068630614,114771.43865199083,507.41057088248573,3.869993011586268,0.27199229640458517,0.8683850440194346,15
S2,0.35,hot_arid,2,1,1135.4007331136986,107863.06964580137,476.8683079077534,3.813498931345576,0.336451150384856,1.0938267483743767,15
S2,0.35,hot_arid,2,2,1138.3445961397756,108142.73663327868,478.1047303787057,3.834316876482606,0.33668132831085634,1.026979805974345,18
S2,0.35,hot_arid,2,3,1162.2306565166818,110411.91236908478,488.13687573700633,3.800285269807388,0.3597316721252837,1.018647535825264,17
S2,0.35,hot_arid,2,4,1160.8689440213782,110282.54968203093,487.5649564889788,3.7991781120829793,0.36155109942745955,1.0502084314077706,21
S2,0.35,hot_arid,2,5,1190.752300940676,113121.46858936422,500.1159663950839,3.8198018269554246,0.3663975588211701,1.0671374381809402,14
S2,0.35,hot_arid,2,6,1187.1886108448903,112782.91803026457,498.6192165548539,3.8024319010351153,0.3481772629642722,1.061986437388548,18
S2,0.35,hot_arid,2,7,1214.091117501856,115338.65616267631,509.9182693507795,3.9612149275577924,0.3308346259524524,0.9662015397861669,18
S2,0.35,hot_arid,2,8,1191.8895419107278,113229.50648151914,500.59360760250564,3.7616296403989287,0.317864760100064,0.9210225584076019,19
S2,0.35,hot_arid,2,9,1232.8999809634688,117125.49819152954,517.8179920046568,3.769597269618748,0.3475471381333,1.0398171414639164,17
S2,0.35,hot_arid,2,10,1206.1627181365768,114585.45822297479,506.58834161736223,3.825055316827018,0.3496267116217602,0.8277865356191033,14
S2,0.35,hot_arid,2,11,1258.207015611276,119529.66648307121,528.4469465567358,3.8610016938913536,0.3390334512462206,1.0622686772216938,21
S2,0.35,hot_arid,2,12,1254.1850357428107,119147.57839556702,526.7577150119805,3.813384887079408,0.31421545328780026,1.0167108849849957,15
S2,0.44999999999999996,hot_arid,2,1,1134.0220285403213,107732.09271133052,476.28925198693497,3.737281105902293,0.41181086810286593,1.2025331196653533,19
S2,0.44999999999999996,hot_arid,2,2,1191.3725158126795,113180.38900220455,500.3764566413254,3.756829405387615,0.41382549394958157,1.1469293590594032,20
S2,0.44999999999999996,hot_arid,2,3,1168.6706869411757,111023.71525941169,490.8416885152938,3.744905819429688,0.4423809050148978,1.3025262923020244,23
S2,0.44999999999999996,hot_arid,2,4,1180.624685892021,112159.34515974199,495.8623680746488,3.6528135798258843,0.46051350746901415,1.201629452678865,23
S2,0.44999999999999996,hot_arid,2,5,1255.6499598171215,119286.74618262654,527.372983123191,3.7179473592049495,0.4483378340047751,1.3059240014602755,22
S2,0.44999999999999996,hot_arid,2,6,1255.6284688128321,119284.70453721905,527.3639569013894,3.7586764560026777,0.397932453412589,1.1547966623945378,23
S2,0.44999999999999996,hot_arid,2,7,1231.2971343999786,116973.22776799797,517.144796447991,3.803684471520555,0.4084085322485999,1.1223250273042131,20
S2,0.44999999999999996,hot_arid,2,8,1232.0085636027502,117040.81354226127,517.4435967131551,3.778179489910636,0.4012360816333316,1.207134078290026,23
S2,0.44999999999999996,hot_arid,2,9,1244.016644408507,118181.58121880818,522.4869906515729,3.8103002785188576,0.40731705771488913,1.0842098674797143,19
S2,0.44999999999999996,hot_arid,2,10,1294.800224814867,123006.02135741238,543.8160944222442,3.7579697060551283,0.4333511051450491,1.2363614752707996,20
S2,0.44999999999999996,hot_arid,2,11,1261.9151874524025,119881.94280797824,530.0043787300091,3.7370192632884915,0.4229582083399964,1.1347996584756554,18
S2,0.44999999999999996,hot_arid,2,12,1258.2251906802617,119531.39311462487,528.4545800857098,3.7205872344493365,0.39363992116299007,1.125022214247315,20
S2,0.5499999999999999,hot_arid,2,1,1228.928104954465,116748.16997067418,516.1498040808752,3.6493019648455056,0.5375040263646644,1.4999905681860386,29
S2,0.5499999999999999,hot_arid,2,2,1182.7105155225033,112357.49897463781,496.7384165194514,3.7323526917548335,0.49814052904298317,1.0785217357863721,22
S2,0.5499999999999999,hot_arid,2,3,1205.546190694381,114526.8881159662,506.32940009164,3.6893601021221047,0.500702341319791,1.2419552452803468,24
S2,0.5499999999999999,hot_arid,2,4,1226.6364998306058,116530.46748390755,515.1873299288544,3.6955254571673715,0.4828584203917844,1.2480114149676804,23
S2,0.5499999999999999,hot_arid,2,5,1235.6046533005867,117382.44206355573,518.9539543862464,3.7127211503291657,0.5061769634184077,1.2950085207487627,24
S2,0.5499999999999999,hot_arid,2,6,1220.9958832604384,115994.60890974166,512.8182709693841,3.7023938296442926,0.5123087530660604,1.2928693760618566,23
S2,0.5499999999999999,hot_arid,2,7,1311.6978432666024,124611.29511032722,550.913094171973,3.654875647636766,0.5188929720438371,1.4180958352156123,24
S2,0.5499999999999999,hot_arid,2,8,1255.0830144830265,119232.88637588752,527.1348660828711,3.722751878054691,0.47069675605916156,1.222173161241143,21
S2,0.5499999999999999,hot_arid,2,9,1240.8766008628675,117883.27708197241,521.1681723624043,3.690218905520735,0.504194224108448,1.2333521770632014,25
S2,0.5499999999999999,hot_arid,2,10,1306.9608669217555,124161.28235756677,548.9235641071373,3.6221644720217903,0.5075371192438156,1.3907650671950926,25
S2,0.5499999999999999,hot_arid,2,11,1328.3355232923827,126191.87471277636,557.9009197828008,3.6882406774535528,0.4978926484050176,1.3093190109651702,22
S2,0.5499999999999999,hot_arid,2,12,1379.952126896323,131095.4520551507,579.5798932964557,3.632446015684046,0.5196054853941617,1.2556569380752347,23
S2,0.65,hot_arid,2,1,1218.465702003337,115754.24169031701,511.7555948414015,3.6214837722102704,0.6067960931799373,1.2665905445124679,24
S2,0.65,hot_arid,2,2,1213.330210763445,115266.37002252726,509.5986885206469,3.6676484551759234,0.5688557870427001,1.5503950110390463,29
S2,0.65,hot_arid,2,3,1252.4651771363656,118984.19182795472,526.0353743972735,3.62581784432378,0.5923583134906022,1.456770899872994,24
S2,0.65,hot_arid,2,4,1283.6803268451297,121949.63105028732,539.1457372749544,3.6487190620782797,0.582913005176737,1.4466944928772016,24
S2,0.65,hot_arid,2,5,1252.0945717087666,118948.98431233283,525.8797201176819,3.4934764960956506,0.5941783245949177,1.4711099987847374,25
S2,0.65,hot_arid,2,6,1295.7996814807343,123100.96974066975,544.2358662219084,3.503685052247097,0.5734561920260783,1.4905482928277132,29
S2,0.65,hot_arid,2,7,1316.3838749648537,125056.4681216611,552.8812274852386,3.6665091799642244,0.6324612268962979,1.4881410675953646,24
S2,0.65,hot_arid,2,8,1316.1172275570734,125031.13661792198,552.7692355739708,3.5841551920529993,0.5953015970030365,1.580154684241659,27
S2,0.65,hot_arid,2,9,1308.9619929604025,124351.38933123824,549.7640370433691,3.5845858081006354,0.5807322344441808,1.365763833123914,23
S2,0.65,hot_arid,2,10,1357.466206611647,128959.28962810647,570.1358067768917,3.527744783340515,0.5725894331006538,1.391847177706854,24
S2,0.65,hot_arid,2,11,1304.2690727261204,123905.56190898144,547.7930105449706,3.5130139907270204,0.596025573489515,1.500377845651188,30
S2,0.65,hot_arid,2,12,1352.8034514733504,128516.32788996829,568.1774496188071,3.552606266172553,0.6028594076811511,1.426533512200684,26
S2,0.75,hot_arid,2,1,1258.0304168114917,119512.88959709171,528.3727750608265,3.442127706559808,0.6806175880712221,1.6307812817936316,28
S2,0.75,hot_arid,2,2,1286.8226634062078,122248.15302358974,540.4655186306072,3.467642783040261,0.649713113416425,1.594387426575306,32
S2,0.75,hot_arid,2,3,1262.264614527092,119915.13838007374,530.1511381013786,3.4903666388989887,0.6823052472058858,1.6976884386882312,31
S2,0.75,hot_arid,2,4,1308.2001327851456,124279.01261458884,549.4440557697611,3.5067220400590435,0.6746136659302262,1.5943639354567196,24
S2,0.75,hot_arid,2,5,1351.9404746284358,128434.3450897014,567.814999343943,3.448866997264497,0.6744918980553122,1.553720020067538,27
S2,0.75,hot_arid,2,6,1260.7597019381953,119772.17168412855,529.519074814042,3.4987372724462453,0.6627779079616704,1.5755533224491176,28
S2,0.75,hot_arid,2,7,1335.7832868309881,126899.41224894387,561.028980469015,3.4647681869756792,0.6788268215707818,1.7047155965514684,29
S2,0.75,hot_arid,2,8,1360.3325784391243,129231.5949517168,571.3396829444322,3.4451313835421944,0.6767831177266788,1.7321717621914818,31
S2,0.75,hot_arid,2,9,1336.9372017159758,127009.0341630177,561.5136247207098,3.3930334093409518,0.6860753616290395,1.6375690243093046,25
S2,0.75,hot_arid,2,10,1364.3336338364516,129611.6952144629,573.0201262113096,3.4649539354193606,0.6865011961183839,1.6528845856227885,27
S2,0.75,hot_arid,2,11,1352.5073652722533,128488.19970086406,568.0530934143463,3.4048481787394134,0.680321185470535,1.736855922487075,30
S2,0.75,hot_arid,2,12,1403.314218329322,133314.8507412856,589.3919716983153,3.463164145221719,0.6653659261792914,1.5721441574202042,30
S2,0.05,hot_arid,3,1,1056.4415238759675,100361.94476821691,443.7054400279063,4.043573548040945,0.09744145887516327,0.49788855105389673,9
S2,0.05,hot_arid,3,2,1068.9921347717318,101554.25280331452,448.9766966041273,4.129814731827394,0.09221730466757902,0.5605984721886382,6
S2,0.05,hot_arid,3,3,1075.1311030937688,102137.45479390804,451.5550632993829,4.041336206985383,0.12532655409421384,0.6823947549967209,12
S2,0.05,hot_arid,3,4,1082.4337739462858,102831.20852489716,454.62218505744,4.1372564637949365,0.0774573285471288,0.5119452646339653,10
S2,0.05,hot_arid,3,5,1066.4627027739923,101313.95676352926,447.91433516507675,4.239547988862472,0.07851189533169578,0.5789073540839936,10
S2,0.05,hot_arid,3,6,1104.3898707964588,104917.03772566358,463.8437457345127,4.017185170705992,0.10586704176885897,0.74694032276445,13
S2,0.05,hot_arid,3,7,1042.434783325141,99031.3044158884,437.82260899655927,4.148096366361147,0.07261683949656908,0.5555072753432496,9
S2,0.05,hot_arid,3,8,1204.128463084531,114392.20399303045,505.733954495503,4.14155842054816,0.0954070886494037,0.5520787485264119,8
S2,0.05,hot_arid,3,9,1135.2441233463653,107848.1917179047,476.8025318054734,4.200373589121847,0.10142848862560903,0.5507298009077178,12
S2,0.05,hot_arid,3,10,1094.596205480016,103986.63952060151,459.73040630160665,4.247195058538167,0.09905119971098846,0.5504114216195736,9
S2,0.05,hot_arid,3,11,1206.338830752753,114602.18892151154,506.66230891615623,4.054005828467707,0.11354826358080486,0.6229039877139267,6
S2,0.05,hot_arid,3,12,1159.2813281436477,110131.72617364653,486.898157820332,4.040520290078484,0.10726244812913431,0.6081644427834572,10
S2,0.15,hot_arid,3,1,1086.387269571984,103206.79060933848,456.28265322023327,4.0789891830322,0.1835057858235158,0.6421246394941353,10
S2,0.15,hot_arid,3,2,1078.185256900058,102427.5994055055,452.8378078980243,4.0553582177560665,0.15788295809320133,0.6879393492898792,15
S2,0.15,hot_arid,3,3,1098.9798817193448,104403.08876333776,461.5715503221248,4.064629080950537,0.17945326744896212,0.6357611309094843,11
S2,0.15,hot_arid,3,4,1065.19695798141,101193.71100823395,447.38272235219216,3.965246459277551,0.17669958409058756,0.8346122269674646,13
S2,0.15,hot_arid,3,5,1099.8036222043615,104481.34410941435,461.91752132583184,3.9075899364322124,0.18837516766614004,0.6205945195388006,12
S2,0.15,hot_arid,3,6,1209.2070789700572,114874.67250215543,507.866973167424,3.982623021866538,0.17482220632910517,0.6361315661419193,10
S2,0.15,hot_arid,3,7,1141.2366648577395,108417.48316148524,479.31939924025056,3.966758858690782,0.18664701982707732,0.7859512128089401,11
S2,0.15,hot_arid,3,8,1096.5418929432926,104171.4798296128,460.5475950361829,4.034321527580589,0.15602677890886338,0.6404026804779496,10
S2,0.15,hot_arid,3,9,1213.9942117624823,115329.45011743582,509.87756894024255,3.909487748686814,0.20165108695780742,0.7371877175284932,12
S2,0.15,hot_arid,3,10,1167.252751161371,110889.01136033025,490.2461554877758,3.996923908213391,0.17400267909124406,0.6583873100523797,11
S2,0.15,hot_arid,3,11,1200.6641537931016,114063.09461034465,504.27894459310266,3.9846541737713324,0.17346688351776665,0.7420698876043689,15
S2,0.15,hot_arid,3,12,1164.8405921530207,110659.85625453696,489.23304870426864,3.995000621259653,0.1682990654723908,0.7344005635595077,13
S2,0.25,hot_arid,3,1,1135.2482863501432,107848.5872032636,476.8042802670601,3.8897367044600086,0.23294497098349207,0.8740844204135179,12
S2,0.25,hot_arid,3,2,1119.6807776083654,106369.67387279471,470.2659265955134,3.7842050078749265,0.29408398856146295,0.8636163915120234,14
S2,0.25,hot_arid,3,3,1156.0326938457717,109823.10591534832,485.5337314152241,3.8528430340327597,0.2655842057774637,0.7671252961446766,14
S2,0.25,hot_arid,3,4,1118.6435906707834,106271.14111372443,469.830308081729,3.9103660458990945,0.284100951068406,0.99890283882711,20
S2,0.25,hot_arid,3,5,1100.0806637852402,104507.66305959782,462.03387878980084,3.9792658268986045,0.26794669457723574,0.8711466596537412,13
S2,0.25,hot_arid,3,6,1168.7324831071085,111029.5858951753,490.86764290498553,4.015068800758847,0.26318052546638826,0.6427638354500204,9
S2,0.25,hot_arid,3,7,1188.598604820873,112916.86745798294,499.21141402476667,3.9370581714856026,0.276586031487092,0.9994643811855144,17
S2,0.25,hot_arid,3,8,1213.897122451682,115320.22663290979,509.8367914297064,3.972137520040363,0.2555972736122108,0.71119978818561,10
S2,0.25,hot_arid,3,9,1223.501875636894,116232.67818550493,513.8707877674955,3.9085367602689516,0.2877842549293496,0.970541560300838,13
S2,0.25,hot_arid,3,10,1234.967139710894,117321.87827253492,518.6861986785755,3.998351526461307,0.25608906254906993,0.8752927779771134,16
S2,0.25,hot_arid,3,11,1209.5881746455573,114910.87659132793,508.02703335113404,3.825348377896588,0.25449947163946013,0.8673324401928872,18
S2,0.25,hot_arid,3,12,1281.0388693654002,121698.69258971301,538.036325133468,3.9800394368675334,0.2756262010456634,0.7706788466174604,18
S2,0.35,hot_arid,3,1,1162.663511233717,110453.0335672031,488.3186747181611,3.775072800451314,0.33518682466934024,1.004425079979796,19
S2,0.35,hot_arid,3,2,1153.923536373754,109622.73595550662,484.64788527697664,3.733407376780724,0.3675040480725602,1.1557806081510262,17
S2,0.35,hot_arid,3,3,1177.195195541516,111833.543576444,494.42198212743665,3.86872586477138,0.35704896093383126,0.986362250606968,18
S2,0.35,hot_arid,3,4,1190.0278652630775,113052.64719999237,499.81170341049256,3.794058190178089,0.36787208606401023,1.111376176353486,24
S2,0.35,hot_arid,3,5,1247.2133973846892,118485.27275154548,523.8296269015694,3.7751314607285757,0.3428118134481702,1.0208522999738592,21
S2,0.35,hot_arid,3,6,1233.7712812063942,117208.27171460744,518.1839381066856,3.8453204047987346,0.35688852082592437,1.1413078109700714,19
S2,0.35,hot_arid,3,7,1229.8658819656812,116837.25878673971,516.5436704255861,3.706714200578884,0.36963570066503876,1.1212128866857434,21
S2,0.35,hot_arid,3,8,1273.0096502310494,120935.91677194969,534.6640530970407,3.8530295534073575,0.34542121262282455,1.072605170552212,20
S2,0.35,hot_arid,3,9,1281.9912398900778,121789.1677895574,538.4363207538327,3.866619949599877,0.3400233872068492,1.172351730445681,24
S2,0.35,hot_arid,3,10,1236.1865271927384,117437.72008331014,519.1983414209501,3.8616379971964916,0.34646277701991196,1.0279069785341555,17
S2,0.35,hot_arid,3,11,1282.7476766511568,121861.0292818599,538.7540241934859,3.8475664757315062,0.36306652285552726,0.9746551991166648,19
S2,0.35,hot_arid,3,12,1313.5964592823616,124791.66363182435,551.7105128985919,3.8510682773663514,0.3575720397638558,0.9472373680951844,14
S2,0.44999999999999996,hot_arid,3,1,1165.0280165996867,110677.66157697023,489.3117669718684,3.7268825514737896,0.4242887796265037,1.089354988641767,19
S2,0.44999999999999996,hot_arid,3,2,1197.065097296245,113721.18424314329,502.7673408644229,3.77909034330029,0.4535573172949708,1.09055311458938,17
S2,0.44999999999999996,hot_arid,3,3,1222.6134739827585,116148.28002836206,513.4976590727586,3.7915778644233,0.44011919359343055,1.2091833819403977,22
S2,0.44999999999999996,hot_arid,3,4,1272.8578039976996,120921.49137978147,534.6002776790339,3.7427445967339272,0.4280803563045434,1.187091318415237,23
S2,0.44999999999999996,hot_arid,3,5,1247.3722457828426,118500.36334937005,523.8963432287939,3.718027987979401,0.44474176418895106,1.400909895428167,24
S2,0.44999999999999996,hot_arid,3,6,1275.3423430152043,121157.52258644441,535.6437840663858,3.6356986599779693,0.44274867768018694,1.0774248974091047,18
S2,0.44999999999999996,hot_arid,3,7,1238.9055016697853,117696.0226586296,520.3403107013098,3.718322285646865,0.4164911556141107,1.1908840557957427,18
S2,0.44999999999999996,hot_arid,3,8,1293.820411234186,122912.93906724766,543.404572718358,3.775767556746996,0.4420400574257302,1.0610742282849857,20
S2,0.44999999999999996,hot_arid,3,9,1320.2927415153788,125427.81044396099,554.522951436459,3.702352993383463,0.45531127653234943,1.3967214117309983,25
S2,0.44999999999999996,hot_arid,3,10,1293.2458589894327,122858.3566039961,543.1632607755618,3.675520509952059,0.4347534235012796,1.3061860307532083,21
S2,0.44999999999999996,hot_arid,3,11,1341.997152572531,127489.72949439044,563.6388040804629,3.7558966146037105,0.46165771404756845,1.202933353540257,22
S2,0.44999999999999996,hot_arid,3,12,1331.1344698823755,126457.77463882566,559.0764773505977,3.843246064476115,0.4635041191350148,1.3173579835528333,24
S2,0.5499999999999999,hot_arid,3,1,1242.3119420750318,118019.63449712802,521.7710156715133,3.7598844705406216,0.5277399224869226,1.3217093918201501,24
S2,0.5499999999999999,hot_arid,3,2,1213.3282949570782,115266.18802092243,509.59788388197285,3.689162770425108,0.5229060001966173,1.4300084156824262,24
S2,0.5499999999999999,hot_arid,3,3,1213.8577442689498,115316.48570555022,509.82025259295887,3.654426370409315,0.5356467701768363,1.3799618323241578,28
S2,0.5499999999999999,hot_arid,3,4,1223.125025822751,116196.87745316135,513.7125108455554,3.587190085229278,0.5154377179590696,1.257153655452322,25
S2,0.5499999999999999,hot_arid,3,5,1289.701842007372,122521.67499070035,541.6747736430963,3.6224453706611155,0.5502295894253605,1.4891168566204607,26
S2,0.5499999999999999,hot_arid,3,6,1274.0820882155222,121037.7983804746,535.1144770505193,3.6600078588947538,0.5220044357141935,1.216783859780826,21
S2,0.5499999999999999,hot_arid,3,7,1302.9738599726559,123782.5166974023,547.2490211885155,3.5854418965523336,0.5381804108611681,1.3567084434245753,24
S2,0.5499999999999999,hot_arid,3,8,1284.007419777045,121980.70487881928,539.2831163063589,3.6407712332680076,0.5380735584622424,1.3765303055264955,23
S2,0.5499999999999999,hot_arid,3,9,1322.001776498235,125590.16876733232,555.2407461292586,3.668495814793452,0.5181821554263799,1.243054198304074,20
S2,0.5499999999999999,hot_arid,3,10,1397.0816719008167,132722.75883057757,586.774302198343,3.6504733071836855,0.5429428053954981,1.309436505575751,22
S2,0.5499999999999999,hot_arid,3,11,1318.8665510677956,125292.32235144058,553.9239514484741,3.580474807787869,0.5426143126069668,1.4161527033667574,25
S2,0.5499999999999999,hot_arid,3,12,1370.0033025389657,130150.31374120174,575.4013870663656,3.685910130006522,0.5115346208727903,1.2548038892158557,21
S2,0.65,hot_arid,3,1,1263.0327217426704,119988.10856555369,530.4737431319215,3.5591071498117257,0.6112829144230171,1.440363272228723,28
S2,0.65,hot_arid,3,2,1296.4532564310998,123163.05936095449,544.5103677010619,3.5187308145148375,0.6013285782125093,1.6032392514615397,25
S2,0.65,hot_arid,3,3,1272.2771656019102,120866.33073218146,534.3564095528022,3.5434580221721577,0.6175294135025765,1.662041201837678,28
S2,0.65,hot_arid,3,4,1316.0805190578967,125027.64931050019,552.7538180043166,3.5678195719047148,0.5957926073348243,1.427731975275949,27
S2,0.65,hot_arid,3,5,1303.8609516643317,123866.79040811151,547.6215996990193,3.5888564883826635,0.6057361247210375,1.489999551712066,28
S2,0.65,hot_arid,3,6,1320.2645100305074,125425.1284528982,554.5110942128131,3.4764512562197325,0.6096982940311776,1.4687146083342406,26
S2,0.65,hot_arid,3,7,1321.8878295759716,125579.3438097173,555.192888421908,3.4719424473640674,0.641382876412496,1.4936468007742767,28
S2,0.65,hot_arid,3,8,1342.922016051026,127577.59152484748,564.0272467414309,3.543918829587755,0.6197272818129466,1.4430675823321868,22
S2,0.65,hot_arid,3,9,1378.7516970234003,130981.41121722302,579.0757127498281,3.467707547805368,0.6151513985028624,1.4081765863744582,28
S2,0.65,hot_arid,3,10,1392.6046104197164,132297.43798987305,584.8939363762809,3.5486962932047597,0.6038236054074312,1.4755626765175496,27
S2,0.65,hot_arid,3,11,1377.8032357898885,130891.30740003941,578.6773590317531,3.4952613089660645,0.5997400171488034,1.4500128776819188,26
S2,0.65,hot_arid,3,12,1386.4755401055513,131715.17631002737,582.3197268443315,3.630614597201626,0.6090503828968312,1.4004778137411638,26
S2,0.75,hot_arid,3,1,1294.6180645092413,122988.71612837793,543.7395870938814,3.533837297035638,0.7134623382625798,1.5468975777123701,27
S2,0.75,hot_arid,3,2,1313.8826006471515,124818.84706147939,551.8306922718036,3.4633026688300577,0.6877680030596992,1.7323520685477225,33
S2,0.75,hot_arid,3,3,1300.0933699276047,123508.87014312245,546.039215369594,3.48210735917846,0.7152449990777531,1.6345377898871973,23
S2,0.75,hot_arid,3,4,1295.4676490924437,123069.42666378216,544.0964126188263,3.439625014485762,0.6967581646025253,1.6170403921698635,28
S2,0.75,hot_arid,3,5,1313.27216287097,124760.85547274216,551.5743084058074,3.554585410867926,0.690716081218311,1.8276418475384546,30
S2,0.75,hot_arid,3,6,1356.160698271391,128835.26633578216,569.5874932739843,3.4228313756086455,0.7227317512695536,1.7122521501517334,29
S2,0.75,hot_arid,3,7,1377.525433029135,130864.91613776782,578.5606818722367,3.370636964140475,0.7137577851540923,1.647639899419827,27
S2,0.75,hot_arid,3,8,1370.144893982086,130163.76492829816,575.460855472476,3.4659047462815074,0.6743792982659687,1.519149489495992,30
S2,0.75,hot_arid,3,9,1398.9286649568405,132898.22317089984,587.550039281873,3.526305284517844,0.7169894935938238,1.684614310377431,31
S2,0.75,hot_arid,3,10,1366.4643663747668,129814.11480560285,573.915033877402,3.4989749952171056,0.6940829031018523,1.6818590830365134,29
S2,0.75,hot_arid,3,11,1408.9252449844937,133847.8982735269,591.7486028934874,3.322904051662106,0.7033680413270705,1.6523398824528068,29
S2,0.75,hot_arid,3,12,1418.5019627160068,134757.68645802065,595.7708243407228,3.398307871175671,0.7135405395361208,1.689575080622243,31
S2,0.05,hot_arid,4,1,1051.054865338472,99850.21220715484,441.44304344215817,4.144519233435958,0.11175215203695739,0.7087579910797335,11
S2,0.05,hot_arid,4,2,1104.4713664198416,104924.77980988496,463.87797389633346,4.0015736980948535,0.12246682464126665,0.6728243831551741,14
S2,0.05,hot_arid,4,3,1087.365198197536,103299.69382876593,456.6933832429651,4.1189937019243255,0.10645451555611402,0.8036486681818212,13
S2,0.05,hot_arid,4,4,1132.7507488002966,107611.32113602817,475.7553144961246,4.080715411975497,0.0819205844086614,0.4408402782709023,7
S2,0.05,hot_arid,4,5,1152.1543939543558,109454.66742566379,483.9048454608294,4.086543808618886,0.1362461768755044,0.6336161175886871,10
S2,0.05,hot_arid,4,6,1138.613236863715,108168.25750205292,478.2175594827603,4.140554620244119,0.11709480534348025,0.6892722412727728,13
S2,0.05,hot_arid,4,7,1164.1627677472127,110595.46293598521,488.9483624538293,4.046383016263854,0.10956478663680846,0.5908591386500115,9
S2,0.05,hot_arid,4,8,1183.1879145894598,112402.85188599868,496.9389241275731,4.032645369205578,0.11626790475676486,0.5955999747896045,10
